Manufacturer/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_02_Uncommon,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Absorb,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Absorb,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Absorb,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Capacity,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Capacity,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Capacity,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Fleet,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Fleet,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Fleet,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Healthy,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Healthy,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Healthy,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Spike,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Spike,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Spike,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Hyperius,02/Uncommon,InvBalD_Shield_Hyperion_02_Uncommon,MATERIAL,1,1,1,Shield_Part_Material_Hyperion_02_Uncommon,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_03_Rare,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Spike,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Hyperius,03/Rare,InvBalD_Shield_Hyperion_03_Rare,MATERIAL,1,1,1,Shield_Part_Material_Hyperion_03_Rare,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_04_VeryRare,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Fleet,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Fleet,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Fleet,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Spike,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Spike,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Spike,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Hyperius,04/Very Rare,InvBalD_Shield_Hyperion_04_VeryRare,MATERIAL,1,1,1,Shield_Part_Material_Hyperion_04_VeryRare,,
Pangoblin,01/Common,InvBalD_Shield_Pangolin_01_Common,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Pangoblin,01/Common,InvBalD_Shield_Pangolin_01_Common,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_01_Common,,
Pangoblin,01/Common,InvBalD_Shield_Pangolin_01_Common,AUGMENT,1,1,1,Shield_Part_Aug_00_None,,
Pangoblin,01/Common,InvBalD_Shield_Pangolin_01_Common,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Pangoblin,01/Common,InvBalD_Shield_Pangolin_01_Common,MATERIAL,1,1,1,Shield_Part_Material_Pangolin_01_Common,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_02_Uncommon,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Absorb,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Absorb,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Absorb,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Amp,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Amp,,
