Type/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_Duration,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_Duration,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_Duration,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_CritChance,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_CritChance,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_CritChance,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_Radius,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_Radius,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_Radius,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_Crit,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_Crit,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.055556,Part_Ring_Minor_Spell_Crit,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_AR_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_AR_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_AR_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_AR_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_AR_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_AR_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_PS_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_PS_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_PS_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_PS_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_PS_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_PS_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SG_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SG_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SG_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SG_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SG_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SG_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SR_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SR_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.032222,Part_Ring_GunType_SR_CritDamage,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SR_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SR_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,MINOR,2,3,0.017222,Part_Ring_GunType_SR_Reload,,
Class Ring,Named Ring,Balance_R_SkillCooldown,UNIQUE,1,1,1,Part_Ring_Unique_SkillCooldown,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,RARITY,1,1,1,Part_Ring_05_Legendary,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MAJOR,1,1,1,Part_Ring_Major_HexRevenge,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_CryoChance,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_CryoDuration,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_DarkChance,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_DarkDuration,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_FireChance,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_FireDuration,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_PoisonChance,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_PoisonDuration,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_ShockChance,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,MINOR,2,3,n/a,Part_Ring_Min_ShockDuration,,
Daemon Blight,Named Ring,Balance_Ring_HexRevenge,UNIQUE,1,1,1,Part_Ring_Unique_HexRevenge,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,RARITY,1,1,1,Part_Ring_03_Rare,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MAJOR,1,1,1,Part_Ring_Driftwood,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_PS_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_PS_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_PS_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SG_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SG_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SG_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SR_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SR_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.032222,Part_Ring_GunType_SR_CritDamage,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_Reload,,
Driftwood,Named Ring,Balance_Rings_DriftwoodRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_Reload,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,RARITY,1,1,1,Part_Ring_03_Rare,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MAJOR,1,1,n/a,Part_Ring_ElderWyvern,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Elder Wyvern's Ring,Named Ring,Balance_Ring_ElderWyvern,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
